idx,rxn_smiles,dE0,dHrxn298
11048,[H]N(/C(=N\C([H])([H])[H])OC([H])([H])[H])C([H])([H])[H]>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],53.8721,-19.92075
11049,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]C(=O)N(C([H])([H])[H])C([H])([H])[H].[H]N=C([H])[H],100.68233,26.40535
11049,[H]C(=O)N(C([H])([H])[H])C([H])([H])[H].[H]N=C([H])[H]>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],74.27698,-26.40535
11050,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])N1O[C@]1([H])N(C([H])([H])[H])C([H])([H])[H],106.40991,70.12495
11050,[H]C([H])([H])N1O[C@]1([H])N(C([H])([H])[H])C([H])([H])[H]>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],36.28496,-70.12495
11051,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H][C-]([H])[N+]([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H],90.84538,72.38486999999999
11051,[H][C-]([H])[N+]([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H]>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],18.460510000000014,-72.38486999999999
11052,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]O/C(=N/C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],44.09498,18.78484
11052,[H]O/C(=N/C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],25.31014,-18.78484
11053,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]/N=C(/OC([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],74.52043,18.85074
11053,[H]/N=C(/OC([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],55.66969,-18.85074
11054,[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H].[H]N=C=O,82.63792,17.44304
11054,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H].[H]N=C=O>>[H]N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],65.19488,-17.44304
11055,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C([H])([H])C([H])([H])[C@]1([H])[C]C([H])([H])C([H])([H])O1,60.71806,33.24533
11055,[H]C([H])([H])C([H])([H])[C@]1([H])[C]C([H])([H])C([H])([H])O1>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],27.47273,-33.24533
11056,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C([H])([H])[H].[H]C([H])=C([H])OC1([H])C([H])=C1[H],108.42558,32.74971
11056,[H]C([H])([H])[H].[H]C([H])=C([H])OC1([H])C([H])=C1[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],75.67587,-32.74971
11057,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C1=C([H])C1([H])O/C([H])=C(/[H])C([H])([H])[H].[H][H],93.25707,43.45585
11057,[H]C1=C([H])C1([H])O/C([H])=C(/[H])C([H])([H])[H].[H][H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],49.80122,-43.45585
11058,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H][C][C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[H],64.39738,61.89733
11058,[H][C][C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],2.5000500000000017,-61.89733
11059,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C(=O)C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])[H],36.64034,-30.12927
11059,[H]C(=O)C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],66.76961,30.12927
11060,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C([H])=C([H])[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],101.1912,-0.4651399999999999
11060,[H]C([H])=C([H])[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],101.65634,0.4651399999999999
11061,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C1=[O+][C-]([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H],81.41113,17.65191
11061,[H]C1=[O+][C-]([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],63.75922,-17.65191
11062,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H][C][C@]1([H])O[C@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],60.62402,57.03151999999999
11062,[H][C][C@]1([H])O[C@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],3.5925000000000082,-57.03151999999999
11063,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]O[C@@]([H])(C1([H])C([H])=C1[H])C([H])([H])C([H])([H])[H],64.95088,10.61292
11063,[H]O[C@@]([H])(C1([H])C([H])=C1[H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],54.337959999999995,-10.61292
11064,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C([H])([H])C([H])([H])[C@]1([H])[C][C@]([H])(C([H])([H])[H])O1,60.22019,52.87089
11064,[H]C([H])([H])C([H])([H])[C@]1([H])[C][C@]([H])(C([H])([H])[H])O1>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],7.3492999999999995,-52.87089
11065,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C1=C([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])O1,60.63468,-33.27726
11065,[H]C1=C([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])O1>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],93.91194,33.27726
11066,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])[O+]=[C-][C@@]1([H])C([H])([H])[H],50.35192,24.16717
11066,[H]C([H])([H])C([H])([H])[C@@]1([H])[O+]=[C-][C@@]1([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],26.18475,-24.16717
11067,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]O[C@@]1([H])C([H])([H])[C@@]1([H])/C([H])=C(\[H])C([H])([H])[H],59.53515,-13.29806
11067,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])/C([H])=C(\[H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],72.83321000000001,13.29806
11068,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]1([H])[C]C1([H])[H],67.82621,54.43626
11068,[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]1([H])[C]C1([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],13.389950000000006,-54.43626
11069,[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])[O+]=[C-]C([H])([H])C1([H])[H],53.87888,4.276590000000001
11069,[H]C([H])([H])C([H])([H])[C@@]1([H])[O+]=[C-]C([H])([H])C1([H])[H]>>[H]C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],49.60229,-4.276590000000001
11070,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C1=C(N([H])[H])C([H])([H])N=C1C([H])([H])[H],42.0763,3.78875
11070,[H]C1=C(N([H])[H])C([H])([H])N=C1C([H])([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],38.28755,-3.78875
11071,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H][C+]1N([H])[C](C([H])([H])[H])[C@]1([H])[C-]N([H])[H],137.51789,110.83243
11071,[H][C+]1N([H])[C](C([H])([H])[H])[C@]1([H])[C-]N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],26.685459999999992,-110.83243
11072,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C1=C(C([H])([H])[H])N([H])[C][C@@]1([H])N([H])[H],57.89685,50.885290000000005
11072,[H]C1=C(C([H])([H])[H])N([H])[C][C@@]1([H])N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],7.011559999999996,-50.885290000000005
11073,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C([H])([H])[H].[H]C1=C=NC([H])=C1N([H])[H],95.50309,86.48908
11073,[H]C([H])([H])[H].[H]C1=C=NC([H])=C1N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],9.014009999999999,-86.48908
11074,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C1=C(N([H])[H])C([H])([H])C(C([H])([H])[H])=N1,42.14107,9.03681
11074,[H]C1=C(N([H])[H])C([H])([H])C(C([H])([H])[H])=N1>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],33.10426,-9.03681
11075,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H][C+]1C(N([H])[H])=[C-][C@]([H])(C([H])([H])[H])N1[H],68.18125,60.99081
11075,[H][C+]1C(N([H])[H])=[C-][C@]([H])(C([H])([H])[H])N1[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],7.190440000000002,-60.99081
11076,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C1=N[C@@]([H])(C([H])([H])[H])C([H])=C1N([H])[H],41.90721,9.6439
11076,[H]C1=N[C@@]([H])(C([H])([H])[H])C([H])=C1N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],32.26331,-9.6439
11077,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C1=C(N([H])[H])[C@@]([H])(C([H])([H])[H])[C]N1[H],80.06878,47.67913
11077,[H]C1=C(N([H])[H])[C@@]([H])(C([H])([H])[H])[C]N1[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],32.38965,-47.67913
11078,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]/N=C(\C([H])([H])[H])[C@@]1([H])C([H])=C1N([H])[H],90.11195,54.88056
11078,[H]/N=C(\C([H])([H])[H])[C@@]1([H])C([H])=C1N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],35.23138999999999,-54.88056
11079,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]/N=C1\C([H])=C(C([H])([H])[H])N([H])C1([H])[H],71.248,7.56818
11079,[H]/N=C1\C([H])=C(C([H])([H])[H])N([H])C1([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],63.67982000000001,-7.56818
11080,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]/N=C(\[H])C(=C=C([H])C([H])([H])[H])N([H])[H],68.1787,42.69937
11080,[H]/N=C(\[H])C(=C=C([H])C([H])([H])[H])N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],25.479330000000004,-42.69937
11081,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C([H])=C1C([H])=C(N([H])[H])C([H])([H])N1[H],84.18087,14.18705
11081,[H]C([H])=C1C([H])=C(N([H])[H])C([H])([H])N1[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],69.99382,-14.18705
11082,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C([H])=C1N([H])C([H])=C(N([H])[H])C1([H])[H],86.58613000000001,20.14767
11082,[H]C([H])=C1N([H])C([H])=C(N([H])[H])C1([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],66.43846,-20.14767
11083,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]N([H])C1=C=C(C([H])([H])[H])N([H])C1([H])[H],85.03995,50.86466
11083,[H]N([H])C1=C=C(C([H])([H])[H])N([H])C1([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],34.175290000000004,-50.86466
11084,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]C1=C(C([H])([H])[H])[N+]([H])([H])[C-]=C1N([H])[H],82.08391,70.66189
11084,[H]C1=C(C([H])([H])[H])[N+]([H])([H])[C-]=C1N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],11.422020000000003,-70.66189
11085,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]/N=C1\C([H])=NC(C([H])([H])[H])=C1[H].[H][H],103.86035,36.910140000000006
11085,[H]/N=C1\C([H])=NC(C([H])([H])[H])=C1[H].[H][H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],66.95021,-36.910140000000006
11086,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]N=C(C([H])=C1[C-]([H])[N+]1([H])[H])C([H])([H])[H],92.25511,88.94914
11086,[H]N=C(C([H])=C1[C-]([H])[N+]1([H])[H])C([H])([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],3.305970000000002,-88.94914
11087,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H][H].[H]c1c(N([H])[H])[c-]n([H])c1[C+]([H])[H],117.32174,64.80879
11087,[H][H].[H]c1c(N([H])[H])[c-]n([H])c1[C+]([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],52.512950000000004,-64.80879
11088,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H][C-]1C([N+]([H])([H])[H])=C=C(C([H])([H])[H])N1[H],79.60585999999999,74.56919
11088,[H][C-]1C([N+]([H])([H])[H])=C=C(C([H])([H])[H])N1[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],5.036669999999987,-74.56919
11089,[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H]>>[H]/N=C(\[H])[C]N([H])[H].[H]C#CC([H])([H])[H],105.36693,94.71422
11089,[H]/N=C(\[H])[C]N([H])[H].[H]C#CC([H])([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1C([H])([H])[H],10.652709999999999,-94.71422
11090,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])[N+]1(C([H])([H])[H])[C-]([H])C1([H])[H],109.81561,57.53931
11090,[H]OC([H])([H])C([H])([H])[N+]1(C([H])([H])[H])[C-]([H])C1([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],52.276300000000006,-57.53931
11091,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])[N+]1([H])[C-]([H])[C@]1([H])C([H])([H])[H],63.43997,50.86379
11091,[H]OC([H])([H])C([H])([H])[N+]1([H])[C-]([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],12.57618,-50.86379
11092,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H][C][H],122.66381,105.56315
11092,[H]OC([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H][C][H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],17.100660000000005,-105.56315
11093,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]O/C([H])=C(/[H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H][H],109.48633,24.30398
11093,[H]O/C([H])=C(/[H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H][H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],85.18235,-24.30398
11094,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])[H].[H][C-]([H])[N+]1=C(C([H])([H])[H])C1([H])[H],95.90609,65.96365
11094,[H]OC([H])([H])[H].[H][C-]([H])[N+]1=C(C([H])([H])[H])C1([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],29.942440000000005,-65.96365
11095,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]O[H].[H][C]C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],82.29659000000001,9.23254
11095,[H]O[H].[H][C]C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],73.06405000000001,-9.23254
11096,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]N1C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],66.32418,-14.42084
11096,[H]N1C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],80.74502,14.42084
11097,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])[N+](=C([H])C([H])([H])[H])[C-]([H])[H],44.86406,24.61182
11097,[H]OC([H])([H])C([H])([H])[N+](=C([H])C([H])([H])[H])[C-]([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],20.25224,-24.61182
11098,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])[C-]([H])[N+]1=C(C([H])([H])[H])C1([H])[H].[H][H],85.50034000000001,70.90585
11098,[H]OC([H])([H])[C-]([H])[N+]1=C(C([H])([H])[H])C1([H])[H].[H][H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],14.594490000000008,-70.90585
11099,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])[N+]1([H])[C-](C([H])([H])[H])C1([H])[H],71.65426,53.07404
11099,[H]OC([H])([H])C([H])([H])[N+]1([H])[C-](C([H])([H])[H])C1([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],18.580219999999997,-53.07404
11100,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])[C-]([H])[N+]1=C([H])[C@]1([H])C([H])([H])[H].[H][H],82.66484,70.85338
11100,[H]OC([H])([H])[C-]([H])[N+]1=C([H])[C@]1([H])C([H])([H])[H].[H][H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],11.811459999999997,-70.85338
11101,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])=C([H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H]O[H],69.4695,8.78887
11101,[H]C([H])=C([H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H]O[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],60.680629999999994,-8.78887
11102,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H][C]O[H],86.1687,74.80195
11102,[H]C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H].[H][C]O[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],11.366749999999996,-74.80195
11103,[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])C([H])([H])/N=C(\[H])C([H])([H])[H],87.98494000000001,-16.90145
11103,[H]OC([H])([H])C([H])([H])C([H])([H])/N=C(\[H])C([H])([H])[H]>>[H]OC([H])([H])C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])[H],104.88639,16.90145
11104,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]N1[C@@]2([H])[C]C([H])([H])[C@]3([H])[C@@]2([H])[C@]13[H],54.23194,48.99525
11104,[H]N1[C@@]2([H])[C]C([H])([H])[C@]3([H])[C@@]2([H])[C@]13[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],5.236690000000003,-48.99525
11105,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1([H])[C][C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],56.62051999999999,47.5244
11105,[H]C1([H])[C][C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],9.096119999999992,-47.5244
11106,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1=C([H])C([H])([H])[C@]2([H])C([H])=C([H])N12,64.77794,-14.34455
11106,[H]C1=C([H])C([H])([H])[C@]2([H])C([H])=C([H])N12>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],79.12249,14.34455
11107,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1([H])N2[C@@]1([H])C([H])([H])[C@]1([H])[C][C@]21[H],73.65181,66.40177
11107,[H]C1([H])N2[C@@]1([H])C([H])([H])[C@]1([H])[C][C@]21[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],7.2500399999999985,-66.40177
11108,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1=C([H])[C@@]2([H])C([H])=C([H])C([H])([H])N12,64.76973000000001,-13.72642
11108,[H]C1=C([H])[C@@]2([H])C([H])=C([H])C([H])([H])N12>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],78.49615000000001,13.72642
11109,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1([H])N2[C@@]3([H])C([H])([H])[C][C@]1([H])[C@@]23[H],58.6883,52.11323
11109,[H]C1([H])N2[C@@]3([H])C([H])([H])[C][C@]1([H])[C@@]23[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],6.575069999999997,-52.11323
11110,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1=N[C@@]2([H])C([H])=C([H])C([H])([H])[C@@]12[H],47.29346,-27.56992
11110,[H]C1=N[C@@]2([H])C([H])=C([H])C([H])([H])[C@@]12[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],74.86338,27.56992
11111,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1([H])N2[C@@]3([H])C([H])([H])[C@]1([H])[C][C@@]23[H],55.110240000000005,34.33003
11111,[H]C1([H])N2[C@@]3([H])C([H])([H])[C@]1([H])[C][C@@]23[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],20.780210000000004,-34.33003
11112,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1=C([H])[C@]2([H])N3[C@@]1([H])C([H])([H])[C@@]32[H],37.06352,-10.13157
11112,[H]C1=C([H])[C@]2([H])N3[C@@]1([H])C([H])([H])[C@@]32[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],47.19508999999999,10.13157
11113,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1=N[C@@]2([H])[C@@]3([H])[C@@]([H])(C1([H])[H])[C@]32[H],74.1188,48.32077
11113,[H]C1=N[C@@]2([H])[C@@]3([H])[C@@]([H])(C1([H])[H])[C@]32[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],25.79802999999999,-48.32077
11114,[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H]>>[H]C1([H])N2[C@]3([H])[C@@]2([H])[C@]2([H])[C@@]1([H])[C@]32[H],86.77754,1.49245
11114,[H]C1([H])N2[C@]3([H])[C@@]2([H])[C@]2([H])[C@@]1([H])[C@]32[H]>>[H]C1([H])[C@]2([H])N3[C@]2([H])[C@]2([H])[C@@]3([H])[C@]12[H],85.28509,-1.49245
